V1	V2	V3	dxy	siteswithdata
chr1:23577580-23582004	23577580	23582004	0.0187504105660207	2028
chr1:23582505-23586205	23582505	23586205	0.0144156444660902	3371
chr1:23586706-23587666	23586706	23587666	3.499995e-06	2
chr1:23588167-23589425	23588167	23589425	3.499995e-06	2
chr1:23589926-23590835	23589926	23590835	0.00475313233893536	263
chr1:23591336-23593644	23591336	23593644	0.00993956645281678	1168
chr1:23594145-23596794	23594145	23596794	0.0137773085575902	1391
chr1:23597295-23598104	23597295	23598104	1.999998e-06	2
chr1:23598605-23602645	23598605	23602645	0.00857562966117031	1832
chr1:23603146-23605065	23603146	23605065	1.499998e-06	2
chr1:23605566-23606530	23605566	23606530	1.499998e-06	2
chr1:23607031-23608079	23607031	23608079	0.0102437835833308	260
chr1:23608580-23609747	23608580	23609747	0.0172507633110541	222
chr1:23610248-23611743	23610248	23611743	0.00375103895470323	310
chr1:23612244-23613688	23612244	23613688	2.499997e-06	2
chr1:23614189-23618927	23614189	23618927	0.0274832276568243	2516
chr1:23619428-23621284	23619428	23621284	0.00300229913340678	590
chr1:23621785-23623039	23621785	23623039	0.00826553698093724	478
chr1:23623540-23625110	23623540	23625110	0.015499305300452	354
chr1:23625611-23626959	23625611	23626959	2.999997e-06	2
chr1:23627460-23629461	23627460	23629461	0.0196964125863111	1183
chr1:23629962-23632147	23629962	23632147	0.00407947711093399	606
chr1:23632648-23633506	23632648	23633506	2.999996e-06	2
chr1:23634007-23634949	23634007	23634949	2.999996e-06	2
chr1:23635450-23637322	23635450	23637322	0.0107148279105574	592
chr1:23637823-23640476	23637823	23640476	0.0099568834161496	1123
chr1:23640977-23644026	23640977	23644026	0.00415110176040314	893
chr1:23644527-23645706	23644527	23645706	0.0123340794727063	252
chr1:23646207-23648895	23646207	23648895	0.0083314364181808	1250
chr1:23649396-23651037	23649396	23651037	1e-06	2
chr1:23651538-23652851	23651538	23652851	0.00395534925525776	741
chr1:23653352-23656636	23653352	23656636	2.999994e-06	2
chr1:23657137-23659643	23657137	23659643	0.00867039072912811	1569
chr1:23660144-23662603	23660144	23662603	0.0176019213125434	1211
chr1:23663104-23665447	23663104	23665447	0.00900470532291036	1573
chr1:23665948-23667117	23665948	23667117	3.499991e-06	2
chr1:23667618-23668392	23667618	23668392	3.499991e-06	2
chr1:23668893-23670080	23668893	23670080	0.00407405939876923	429
chr1:23670581-23672282	23670581	23672282	3.499997e-06	2
chr1:23672783-23673438	23672783	23673438	3.499997e-06	2
chr1:23673939-23675000	23673939	23675000	3.499997e-06	2
chr1:23675501-23677499	23675501	23677499	0.00526668582824348	1380
chr1:23678000-23679648	23678000	23679648	0.032181499737936	500
chr1:23680149-23681307	23680149	23681307	0.00389880284947598	229
chr1:23681808-23683193	23681808	23683193	0.00692415603950857	350
chr1:23683694-23685385	23683694	23685385	0.00323396935891484	822
chr1:23685886-23691598	23685886	23691598	0.00385895566044121	1650
chr1:23692099-23692946	23692099	23692946	2.999994e-06	2
chr1:23693447-23697082	23693447	23697082	0.0108184751778971	700
chr1:23697583-23698749	23697583	23698749	2.999996e-06	2
chr1:23699250-23700317	23699250	23700317	0.00714603713542272	537
chr1:23700818-23702005	23700818	23702005	0.0112924816998457	324
chr1:23702506-23703968	23702506	23703968	0.009590648609179	419
chr1:23704469-23705995	23704469	23705995	0.00232144853244226	407
chr1:23706496-23709087	23706496	23709087	2.499998e-06	2
chr1:23709588-23711259	23709588	23711259	0.0108135591240796	678
chr1:23711760-23713321	23711760	23713321	1.999998e-06	2
chr1:23713822-23716752	23713822	23716752	0.00478518076895979	1144
chr1:23717253-23723914	23717253	23723914	0.00638835384747222	3024
chr1:23724415-23726384	23724415	23726384	0.00695679395111737	426
chr1:23726885-23728174	23726885	23728174	2e-06	2
chr1:23728675-23730294	23728675	23730294	0.00943361808657692	884
chr1:23730795-23732105	23730795	23732105	1.999999e-06	2
chr1:23732606-23733783	23732606	23733783	1.999999e-06	2
chr1:23734284-23735687	23734284	23735687	0.00597333456044992	609
chr1:23736188-23737456	23736188	23737456	1.99004925373134e-06	201
chr1:23737957-23740872	23737957	23740872	0.00592322898415741	1080
chr1:23741373-23742640	23741373	23742640	1.499999e-06	2
chr1:23743141-23744621	23743141	23744621	1.499999e-06	2
chr1:23745122-23745926	23745122	23745926	1.499999e-06	2
chr1:23746427-23755993	23746427	23755993	0.00308549181014694	2450
chr1:23756494-23758727	23756494	23758727	0.00373135263401105	1629
chr1:23759228-23762888	23759228	23762888	0.0188644567464126	2404
chr1:23763389-23764513	23763389	23764513	0.00633623177386177	463
chr1:23765014-23766127	23765014	23766127	0.0100177867936909	220
chr1:23766628-23767808	23766628	23767808	4.499993e-06	2
chr1:23768309-23769413	23768309	23769413	0.00640750246120735	381
chr1:23769914-23770946	23769914	23770946	3.999992e-06	2
chr1:23771447-23774810	23771447	23774810	0.00701855824523586	1662
chr1:23775311-23776643	23775311	23776643	2.999996e-06	2
chr1:23777144-23778714	23777144	23778714	2.999996e-06	2
chr1:23779215-23780670	23779215	23780670	0.00739369969091589	963
chr1:23781171-23782823	23781171	23782823	0.0345400651398404	752
chr1:23783324-23784641	23783324	23784641	0.056287162289	2
chr1:23785142-23786842	23785142	23786842	0.0208510001700529	567
chr1:23787343-23788811	23787343	23788811	0.00994995724901487	538
chr1:23789312-23790379	23789312	23790379	0.00813621952346565	524
chr1:23790880-23792740	23790880	23792740	0.0088063391036753	579
chr1:23793241-23794359	23793241	23794359	0.013724949496885	400
chr1:23794860-23795919	23794860	23795919	2.5e-06	2
chr1:23796420-23797587	23796420	23797587	2.5e-06	2
chr1:23798088-23803534	23798088	23803534	0.00382319616062533	4532
chr1:23804035-23805761	23804035	23805761	4.999988e-06	2
chr1:23806262-23808134	23806262	23808134	0.00645032603557643	1086
chr1:23808635-23810217	23808635	23810217	1.999998e-06	2
chr1:23810718-23811575	23810718	23811575	1.999998e-06	2
chr1:23812076-23813321	23812076	23813321	1.999998e-06	2
chr1:23813822-23815069	23813822	23815069	0.00724720590390571	806
chr1:23815570-23819967	23815570	23819967	0.0183258787500185	2705
chr1:23820468-23821622	23820468	23821622	0.0153096106432423	454
chr1:23822123-23823283	23822123	23823283	4.499993e-06	2
chr1:23823784-23824890	23823784	23824890	0.0144596870600675	415
chr1:23825391-23826744	23825391	23826744	0.00270831282472727	660
chr1:23827245-23828486	23827245	23828486	2.5e-06	2
chr1:23828987-23830675	23828987	23830675	2.5e-06	2
chr1:23831176-23833181	23831176	23833181	2.5e-06	2
chr1:23833682-23835403	23833682	23835403	0.0322569440352093	559
chr1:23835904-23838062	23835904	23838062	0.0115092138191389	799
chr1:23838563-23839552	23838563	23839552	0.00365010261559857	279
chr1:23840053-23842210	23840053	23842210	5.499986e-06	2
chr1:23842711-23843918	23842711	23843918	0.0175495601186504	409
chr1:23844419-23849682	23844419	23849682	0.0206128686340444	1082
chr1:23850183-23852889	23850183	23852889	0.00865698605381567	1085
chr1:23853390-23857290	23853390	23857290	0.00876120675641484	1644
chr1:23857791-23860403	23857791	23860403	0.00527624386913701	1270
chr1:23860904-23863263	23860904	23863263	0.014234969184682	1085
chr1:23863764-23868832	23863764	23868832	0.00497275632572232	2312
chr1:23869333-23872242	23869333	23872242	0.0158893060827864	824
chr1:23872743-23874334	23872743	23874334	0.008203876460033	303
chr1:23874835-23877158	23874835	23877158	1.499999e-06	2
chr1:23877659-23879574	23877659	23879574	0.00617373622704508	1198
chr1:23880075-23881793	23880075	23881793	1e-06	2
chr1:23882294-23883767	23882294	23883767	0.00725567942770629	715
chr1:23884268-23886141	23884268	23886141	0.00307246474096738	1257
chr1:23886642-23892622	23886642	23892622	0.00332005754697569	4032
chr1:23893123-23893903	23893123	23893903	0.00676992972907027	185
chr1:23894404-23895397	23894404	23895397	2e-06	2
chr1:23895898-23898239	23895898	23898239	0.00614071441015726	1666
chr1:23898740-23903425	23898740	23903425	0.00779155829749266	3067
chr1:23903926-23907006	23903926	23907006	0.00799990814833962	1908
chr1:23907507-23908925	23907507	23908925	1.999996e-06	2
chr1:23909426-23912938	23909426	23912938	0.00597165954241963	2669
chr1:23913439-23915690	23913439	23915690	0.00739803898702988	1004
chr1:23916191-23918038	23916191	23918038	0.000779029300056711	1058
chr1:23918539-23919957	23918539	23919957	3.499997e-06	2
chr1:23920458-23924179	23920458	23924179	0.00744510746689197	2453
chr1:23924680-23925876	23924680	23925876	4.999988e-06	2
chr1:23926377-23927604	23926377	23927604	4.999988e-06	2
chr1:23928105-23929195	23928105	23929195	0.00464109230671795	195
chr1:23929696-23930752	23929696	23930752	0.00453221806848598	321
chr1:23931253-23932213	23931253	23932213	2e-06	2
chr1:23932714-23935031	23932714	23935031	0.0107704752508661	1397
chr1:23935532-23937216	23935532	23937216	0.00436388984054575	623
chr1:23937717-23940282	23937717	23940282	0.0127595436988099	1089
chr1:23940783-23942389	23940783	23942389	0.0249880404947111	796
chr1:23942890-23944664	23942890	23944664	4.499991e-06	2
chr1:23945165-23946549	23945165	23946549	4.499991e-06	2
chr1:23947050-23948797	23947050	23948797	0.00413611784431568	982
chr1:23949298-23950067	23949298	23950067	3.499994e-06	2
chr1:23950568-23952498	23950568	23952498	0.0215036561626904	675
chr1:23952999-23954325	23952999	23954325	0.0113486709808927	410
chr1:23954826-23958510	23954826	23958510	0.003128530545282	1922
chr1:23959011-23960501	23959011	23960501	0.00417936806029508	244
chr1:23961002-23963081	23961002	23963081	0.00584918115931304	690
chr1:23963582-23966052	23963582	23966052	1.999998e-06	2
chr1:23966553-23967757	23966553	23967757	0.00387560483564539	282
chr1:23968258-23969964	23968258	23969964	1e-06	2
chr1:23970465-23972755	23970465	23972755	1e-06	2
chr1:23973256-23975746	23973256	23975746	0.00506630753734928	1463
chr1:23976247-23978322	23976247	23978322	1.5e-06	2
chr1:23978823-23981508	23978823	23981508	0.00502695593938543	947
chr1:23982009-23983654	23982009	23983654	0.0069610302680286	1119
chr1:23984155-23984986	23984155	23984986	1.499999e-06	2
chr1:23985487-23986975	23985487	23986975	1.499999e-06	2
chr1:23987476-23989752	23987476	23989752	0.0134803399518955	1359
chr1:23990253-23992160	23990253	23992160	0.00335063764566355	428
chr1:23992661-23993996	23992661	23993996	0.00298405208222917	96
chr1:23994497-23996694	23994497	23996694	0.0103681975996552	725
chr1:23997195-23999312	23997195	23999312	0.0116069371103004	799
chr1:23999813-24000827	23999813	24000827	2e-06	2
chr1:24001328-24002764	24001328	24002764	2e-06	2
chr1:24003265-24008552	24003265	24008552	0.0185334539070879	2513
chr1:24009053-24010922	24009053	24010922	0.0151432435250915	874
chr1:24011423-24013979	24011423	24013979	0.010946734119775	1102
chr1:24014480-24018975	24014480	24018975	0.0104975122035094	3514
chr1:24019476-24020748	24019476	24020748	0.000947302493862816	277
chr1:24021249-24023010	24021249	24023010	0.0137108202634318	447
chr1:24023511-24024907	24023511	24024907	0.00423195590322048	703
chr1:24025408-24027190	24025408	24027190	2.999998e-06	2
chr1:24027691-24029266	24027691	24029266	0.00612720829894483	290
chr1:24029767-24032757	24029767	24032757	0.00768675690980927	1122
chr1:24033258-24034473	24033258	24034473	0.0286607330957019	322
chr1:24034974-24037644	24034974	24037644	0.0104188307056802	1207
chr1:24038145-24039165	24038145	24039165	4.999988e-06	2
chr1:24039666-24041477	24039666	24041477	4.999988e-06	2
chr1:24041978-24043353	24041978	24043353	4.999988e-06	2
chr1:24043854-24046356	24043854	24046356	0.00157303162489201	1426
chr1:24046857-24047905	24046857	24047905	1.5e-06	2
chr1:24048406-24049783	24048406	24049783	1.5e-06	2
chr1:24050284-24051266	24050284	24051266	1.5e-06	2
chr1:24051767-24053397	24051767	24053397	0.0033517832906784	625
chr1:24053898-24055665	24053898	24055665	0	2
chr1:24056166-24060259	24056166	24060259	0.00656693325392257	3461
chr1:24060760-24063092	24060760	24063092	0.019253510281744	1172
chr1:24063593-24066544	24063593	24066544	0.0144086083245417	528
chr1:24067045-24068243	24067045	24068243	0.0107810011129971	349
chr1:24068744-24070548	24068744	24070548	0.00778477868044645	887
chr1:24071049-24072505	24071049	24072505	0.00498225940576634	505
chr1:24073006-24074429	24073006	24074429	0.0070008520947173	474
chr1:24074930-24077113	24074930	24077113	0.00353708490067804	938
chr1:24077614-24078793	24077614	24078793	2.499997e-06	2
chr1:24079294-24080689	24079294	24080689	2.499997e-06	2
chr1:24081190-24082919	24081190	24082919	0.0143370605604402	418
chr1:24083420-24084635	24083420	24084635	1.499998e-06	2
chr1:24085136-24087271	24085136	24087271	1.499998e-06	2
chr1:24087772-24089556	24087772	24089556	1.499998e-06	2
chr1:24090057-24091382	24090057	24091382	1.499998e-06	2
chr1:24091883-24092790	24091883	24092790	1.499998e-06	2
chr1:24093291-24094826	24093291	24094826	1.499998e-06	2
chr1:24095327-24098747	24095327	24098747	0.0208644997914727	2746
chr1:24099248-24101474	24099248	24101474	0.00768970815351418	811
chr1:24101975-24105109	24101975	24105109	0.00817306504202373	1180
chr1:24105610-24107196	24105610	24107196	0.0336015332046875	512
chr1:24107697-24109030	24107697	24109030	0.0379086079434971	350
chr1:24109531-24110664	24109531	24110664	1.5e-06	2
chr1:24111165-24112628	24111165	24112628	0.029196411910205	400
chr1:24113129-24114120	24113129	24114120	1.499998e-06	2
chr1:24114621-24115251	24114621	24115251	1.499998e-06	2
chr1:24115752-24118982	24115752	24118982	0.00625058018575297	1935
chr1:24119483-24120373	24119483	24120373	0.0948735	2
chr1:24120874-24122660	24120874	24122660	0.0948735	2
chr1:24123161-24131617	24123161	24131617	0.0133328967150605	5056
chr1:24132118-24132637	24132118	24132637	0.0230486949954762	42
chr1:24133138-24134534	24133138	24134534	0.0111103288245836	281
chr1:24135035-24135778	24135035	24135778	0.0332109251610345	145
chr1:24136279-24137567	24136279	24137567	0.0225951713152351	285
chr1:24138068-24139269	24138068	24139269	0.00847571651609091	462
chr1:24139770-24140271	24139770	24140271	0.009130990885	158
chr1:24140772-24142622	24140772	24142622	0.0398479200833226	496
chr1:24143123-24148675	24143123	24148675	0.0022329636097348	3997
chr1:24149176-24152240	24149176	24152240	0.0341337278798414	1475
chr1:24152741-24153470	24152741	24153470	3.999992e-06	2
chr1:24153971-24154737	24153971	24154737	3.999992e-06	2
chr1:24155238-24156341	24155238	24156341	0.00565812166574194	248
chr1:24156842-24157507	24156842	24157507	2.499994e-06	2
chr1:24158008-24158900	24158008	24158900	0.0293784931488665	397
chr1:24159401-24160747	24159401	24160747	1.5e-06	2
chr1:24161248-24162242	24161248	24162242	1.5e-06	2
chr1:24162743-24167430	24162743	24167430	0.0042329888470544	2923
chr1:24167931-24168468	24167931	24168468	0.0131690567206628	172
chr1:24168969-24170059	24168969	24170059	4.499993e-06	2
chr1:24170560-24172823	24170560	24172823	0.022891160483849	543
chr1:24173324-24174638	24173324	24174638	0.178062143876	2
chr1:24175139-24177767	24175139	24177767	0.00157047406584903	1550
chr1:24178268-24179340	24178268	24179340	0.0108239194298006	321
chr1:24179841-24181900	24179841	24181900	0.0196140897921111	720
chr1:24182401-24183434	24182401	24183434	2e-06	2
chr1:24183935-24185207	24183935	24185207	0.00778456847020344	639
chr1:24185708-24186731	24185708	24186731	2.5e-06	2
chr1:24187232-24188374	24187232	24188374	0.0244500889135284	475
chr1:24188875-24190437	24188875	24190437	0.00955020514777449	541
chr1:24190938-24192728	24190938	24192728	0.0244039319472165	411
chr1:24193229-24193919	24193229	24193919	5e-07	2
chr1:24194420-24195215	24194420	24195215	0.0135741073955135	148
chr1:24195716-24196700	24195716	24196700	0.142383388503	2
chr1:24197201-24197979	24197201	24197979	0.0310343279212781	169
chr1:24198480-24199541	24198480	24199541	0.085458487264	2
chr1:24200042-24201077	24200042	24201077	0.085458487264	2
chr1:24201578-24202907	24201578	24202907	0.085458487264	2
chr1:24203408-24204182	24203408	24204182	0.085458487264	2
chr1:24204683-24205753	24204683	24205753	0.029035332333156	109
chr1:24206254-24207088	24206254	24207088	9.99999e-07	2
chr1:24207589-24208609	24207589	24208609	9.99999e-07	2
chr1:24209110-24209867	24209110	24209867	0.0308905191500685	146
chr1:24210368-24211340	24210368	24211340	0.00223016317986192	478
chr1:24211841-24219898	24211841	24219898	0.0157691178280284	3169
chr1:24220399-24221516	24220399	24221516	2.499999e-06	2
chr1:24222017-24223242	24222017	24223242	0.00646355082978804	736
chr1:24223743-24225126	24223743	24225126	0.0287397644444007	569
chr1:24225627-24226337	24225627	24226337	0.0231353806185254	118
chr1:24226838-24229128	24226838	24229128	0.0182607284419941	341
chr1:24229629-24230447	24229629	24230447	2e-06	2
chr1:24230948-24232068	24230948	24232068	2e-06	2
chr1:24232569-24233513	24232569	24233513	2e-06	2
chr1:24234014-24235094	24234014	24235094	0.0430628918061935	31
chr1:24235595-24239899	24235595	24239899	0.00255784070374322	2103
chr1:24240400-24241438	24240400	24241438	0.0280303450092168	309
chr1:24241939-24242898	24241939	24242898	0.0386923044255191	183
chr1:24243399-24244341	24243399	24244341	5e-07	2
chr1:24244842-24245800	24244842	24245800	5e-07	2
chr1:24246301-24248526	24246301	24248526	0.0140492261993652	1194
chr1:24249027-24250005	24249027	24250005	0.0288703770683163	196
chr1:24250506-24251521	24250506	24251521	0.0181182886861702	94
chr1:24252022-24252548	24252022	24252548	1.499998e-06	2
chr1:24253049-24254156	24253049	24254156	0.0166949673074219	301
chr1:24254657-24256184	24254657	24256184	0.0359189876950448	513
chr1:24256685-24262195	24256685	24262195	0.00354655700827788	4815
chr1:24262696-24264149	24262696	24264149	5e-07	2
chr1:24264650-24265553	24264650	24265553	5e-07	2
chr1:24266054-24266924	24266054	24266924	5e-07	2
chr1:24267425-24267924	24267425	24267924	0.0106822213498101	179
chr1:24268425-24269604	24268425	24269604	2.499997e-06	2
chr1:24270105-24271132	24270105	24271132	0.0366162694666773	189
chr1:24271633-24272453	24271633	24272453	3e-06	2
chr1:24272954-24273907	24272954	24273907	3e-06	2
chr1:24274408-24274880	24274408	24274880	3e-06	2
chr1:24275381-24277067	24275381	24277067	0.00577971132080822	292
chr1:24277568-24278674	24277568	24278674	0.0132487281226598	194
chr1:24279175-24280316	24279175	24280316	0.0227552239171499	367
chr1:24280817-24282557	24280817	24282557	0.0086033663372114	421
chr1:24283058-24284012	24283058	24284012	0.0102452566391416	226
chr1:24284513-24286388	24284513	24286388	0.0183678107368902	856
chr1:24286889-24287900	24286889	24287900	0.00395303224716632	487
chr1:24288401-24289405	24288401	24289405	3.999994e-06	2
chr1:24289906-24291024	24289906	24291024	0.00886747631505324	695
chr1:24291525-24292341	24291525	24292341	5e-07	2
chr1:24292842-24294839	24292842	24294839	0.0372747456493556	658
chr1:24295340-24302484	24295340	24302484	0.0220958605606643	4239
chr1:24302985-24304499	24302985	24304499	0.0242707297476264	348
chr1:24305000-24306088	24305000	24306088	0.00335806355858376	394
chr1:24306589-24307425	24306589	24307425	0.00649005294115294	170
chr1:24307926-24310391	24307926	24310391	0.0113150291993006	958
chr1:24310892-24311803	24310892	24311803	5e-07	2
chr1:24312304-24313269	24312304	24313269	5e-07	2
chr1:24313770-24314553	24313770	24314553	0.0306460599832466	292
chr1:24315054-24316068	24315054	24316068	0.096314114752	2
chr1:24316569-24317763	24316569	24317763	0.00820421160001286	311
chr1:24318264-24319162	24318264	24319162	0.125022499996	2
chr1:24319663-24321522	24319663	24321522	0.125022499996	2
chr1:24322023-24323340	24322023	24323340	0.0242521085650211	521
chr1:24323841-24324495	24323841	24324495	0.0157624298445025	199
chr1:24324996-24325487	24324996	24325487	0.00239306451612903	62
chr1:24325988-24327782	24325988	24327782	0.053355798716308	500
chr1:24328283-24330790	24328283	24330790	1e-06	2
chr1:24331291-24333397	24331291	24333397	0.0148741488086273	271
chr1:24333898-24334860	24333898	24334860	3.999994e-06	2
chr1:24335361-24335825	24335361	24335825	3.999994e-06	2
chr1:24336326-24338368	24336326	24338368	0.026728336382405	726
chr1:24338869-24340102	24338869	24340102	0.0158292598783863	409
chr1:24340603-24341452	24340603	24341452	2.999998e-06	2
chr1:24341953-24343103	24341953	24343103	2.999998e-06	2
chr1:24343604-24350191	24343604	24350191	0.00453476900295295	2869
chr1:24350692-24352128	24350692	24352128	3e-06	5
chr1:24352629-24353436	24352629	24353436	2.999998e-06	2
chr1:24353937-24356641	24353937	24356641	2.999998e-06	2
chr1:24357142-24358067	24357142	24358067	2.999998e-06	2
chr1:24358568-24359798	24358568	24359798	0.00643391968021951	328
chr1:24360299-24362207	24360299	24362207	0.0272448758479375	192
chr1:24362708-24364380	24362708	24364380	0.023730080015317	489
chr1:24364881-24368078	24364881	24368078	0.015130339396102	804
chr1:24368579-24369249	24368579	24369249	3.999993e-06	2
chr1:24369750-24373428	24369750	24373428	0.0123465122213511	1424
chr1:24373929-24374568	24373929	24374568	9.99999e-07	2
chr1:24375069-24376863	24375069	24376863	0.0221269834937524	937
chr1:24377364-24378301	24377364	24378301	1e-06	2
chr1:24378802-24379603	24378802	24379603	1e-06	2
chr1:24380104-24381452	24380104	24381452	1e-06	2
chr1:24381953-24384335	24381953	24384335	0.0449740627598177	406
chr1:24384836-24385977	24384836	24385977	0.0275479340230023	427
chr1:24386478-24387266	24386478	24387266	0.0313903503375625	64
chr1:24387767-24391393	24387767	24391393	0.0381225603895252	1988
chr1:24391894-24392975	24391894	24392975	0.140105219791	2
chr1:24393476-24394806	24393476	24394806	0.0207932704465161	155
chr1:24395307-24396224	24395307	24396224	2e-06	2
chr1:24396725-24399503	24396725	24399503	0.0203935369806316	855
chr1:24400004-24400973	24400004	24400973	2.999996e-06	2
chr1:24401474-24402459	24401474	24402459	0.0095692740229	380
chr1:24402960-24404758	24402960	24404758	0.0162273005636618	686
chr1:24405259-24405912	24405259	24405912	3.499995e-06	2
chr1:24406413-24407505	24406413	24407505	3.499995e-06	2
chr1:24408006-24408805	24408006	24408805	0.0078166243099214	458
chr1:24409306-24410800	24409306	24410800	5e-07	2
chr1:24411301-24412227	24411301	24412227	0.00379872471666881	311
chr1:24412728-24417535	24412728	24417535	0.00377069558835772	123
chr1:24418036-24419172	24418036	24419172	3.499995e-06	2
chr1:24419673-24420453	24419673	24420453	0.0131302298152293	314
chr1:24420954-24421491	24420954	24421491	2.499997e-06	2
chr1:24421992-24429014	24421992	24429014	0.00634352126068736	4478
chr1:24429515-24430033	24429515	24430033	0.0205414724608025	162
chr1:24430534-24431410	24430534	24431410	9.99999e-07	2
chr1:24431911-24432882	24431911	24432882	0.0124346865667243	243
chr1:24433383-24434130	24433383	24434130	0.0210644254526501	403
chr1:24434631-24437480	24434631	24437480	0.0438432706039037	748
chr1:24437981-24438660	24437981	24438660	2.999994e-06	2
chr1:24439161-24440438	24439161	24440438	0.0176674925592429	354
chr1:24440939-24445970	24440939	24445970	0.0150849170158938	3747
chr1:24446471-24448220	24446471	24448220	0.0141205431289284	405
chr1:24448721-24450100	24448721	24450100	0.00219695355548734	316
chr1:24450601-24451429	24450601	24451429	3e-06	2
chr1:24451930-24452462	24451930	24452462	3e-06	2
chr1:24452963-24453810	24452963	24453810	0.012407490200754	252
chr1:24454311-24454777	24454311	24454777	2.5e-06	2
chr1:24455278-24456381	24455278	24456381	0.00476639257096623	385
chr1:24456882-24457514	24456882	24457514	4.499991e-06	2
chr1:24458015-24458743	24458015	24458743	0.03367084711248	225
chr1:24459244-24459919	24459244	24459919	0.0189502235195081	248
chr1:24460420-24462309	24460420	24462309	0.00577769625250704	852
chr1:24462810-24463955	24462810	24463955	9.99999e-07	2
chr1:24464456-24465268	24464456	24465268	0.0150468386838692	107
chr1:24465769-24466590	24465769	24466590	1.999998e-06	2
chr1:24467091-24474858	24467091	24474858	0.00307466847685864	3063
chr1:24475359-24476739	24475359	24476739	2.999996e-06	2
chr1:24477240-24478379	24477240	24478379	0.0257575267298281	256
chr1:24478880-24480490	24478880	24480490	0.0103300999056858	834
chr1:24480991-24481839	24480991	24481839	3.999992e-06	2
chr1:24482340-24483280	24482340	24483280	3.999992e-06	2
chr1:24483781-24485353	24483781	24485353	3.999992e-06	2
chr1:24485854-24486666	24485854	24486666	0.00805766877606667	300
chr1:24487167-24489666	24487167	24489666	0.0030574026254128	906
chr1:24490167-24493632	24490167	24493632	0.0276878548757308	1211
chr1:24494133-24494863	24494133	24494863	1.499999e-06	2
chr1:24495364-24496531	24495364	24496531	1.499999e-06	2
chr1:24497032-24498235	24497032	24498235	0.0261062599410333	300
chr1:24498736-24499640	24498736	24499640	3.999992e-06	2
chr1:24500141-24503061	24500141	24503061	0.00480002811911005	2099
chr1:24503562-24504459	24503562	24504459	0.0127807453792581	372
chr1:24504960-24506378	24504960	24506378	1.499999e-06	2
chr1:24506879-24508304	24506879	24508304	1.499999e-06	2
chr1:24508805-24510460	24508805	24510460	0.0197785974739385	130
chr1:24510961-24512151	24510961	24512151	1.5e-06	2
chr1:24512652-24515929	24512652	24515929	0.0144193519366559	2354
chr1:24516430-24517069	24516430	24517069	0.0116414197411837	245
chr1:24517570-24518242	24517570	24518242	0.0206745202028539	178
chr1:24518743-24520936	24518743	24520936	0.0107900471179396	629
chr1:24521437-24523708	24521437	24523708	0.00883971332822635	592
chr1:24524209-24525174	24524209	24525174	2.499998e-06	2
chr1:24525675-24526856	24525675	24526856	0.00908523533341322	242
chr1:24527357-24528100	24527357	24528100	2.499997e-06	2
chr1:24528601-24529319	24528601	24529319	0.0274802073160457	175
chr1:24529820-24530496	24529820	24530496	0.0171919455979922	258
chr1:24530997-24532183	24530997	24532183	0.0121632413093588	262
chr1:24532684-24533421	24532684	24533421	0.00537527710681579	304
chr1:24533922-24535519	24533922	24535519	3.499995e-06	2
chr1:24536020-24538398	24536020	24538398	0.0122096717845391	1291
chr1:24538899-24539958	24538899	24539958	0.00872910912579508	488
chr1:24540459-24541581	24540459	24541581	0.0208865538981869	107
chr1:24542082-24544910	24542082	24544910	0.0186853633037283	2179
chr1:24545411-24546592	24545411	24546592	1.5e-06	2
chr1:24547093-24548416	24547093	24548416	0.00999592487658796	432
chr1:24548917-24550015	24548917	24550015	1e-06	2
chr1:24550516-24550954	24550516	24550954	1e-06	2
chr1:24551455-24552294	24551455	24552294	1e-06	2
chr1:24552795-24553804	24552795	24553804	1e-06	2
chr1:24554305-24554891	24554305	24554891	1e-06	2
chr1:24555392-24556499	24555392	24556499	1e-06	2
chr1:24557000-24557463	24557000	24557463	0.0110471059682128	141
chr1:24557964-24558604	24557964	24558604	0.0125079354836129	124
chr1:24559105-24559682	24559105	24559682	1e-06	2
chr1:24560183-24561040	24560183	24561040	0.0390628684094254	181
chr1:24561541-24562296	24561541	24562296	2.499997e-06	2
chr1:24562797-24563411	24562797	24563411	2.499997e-06	2
chr1:24563912-24564500	24563912	24564500	2.499997e-06	2
chr1:24565001-24565765	24565001	24565765	2.499997e-06	2
chr1:24566266-24567037	24566266	24567037	2.499997e-06	2
chr1:24567538-24569440	24567538	24569440	0.0418797671867692	208
chr1:24569941-24570587	24569941	24570587	3.499998e-06	2
chr1:24571088-24572045	24571088	24572045	3.499998e-06	2
chr1:24572546-24573463	24572546	24573463	3.499998e-06	2
chr1:24573964-24574544	24573964	24574544	3.499998e-06	2
chr1:24575045-24576007	24575045	24576007	3.499998e-06	2
chr1:24576508-24577573	24576508	24577573	0.0232499076889735	189
chr1:24578074-24578893	24578074	24578893	0.00256175418982123	179
chr1:24579394-24580093	24579394	24580093	3.499997e-06	2
chr1:24580594-24581269	24580594	24581269	0.0146661500021724	58
chr1:24581770-24582682	24581770	24582682	1.999999e-06	2
chr1:24583183-24583972	24583183	24583972	0.0388976796399551	178
chr1:24584473-24585225	24584473	24585225	2.499997e-06	2
chr1:24585726-24586396	24585726	24586396	2.499997e-06	2
chr1:24586897-24587729	24586897	24587729	0.000784141413333333	297
chr1:24588230-24589059	24588230	24589059	0.00608487837568992	387
